Date,Symbol,Open,High,Low,Close,Volume
12-06-2025,RELIANCE,3647.99,3689.06,3599.59,3635.46,2750240
13-06-2025,RELIANCE,3631.07,3639.28,3609.34,3610.57,1419351
14-06-2025,RELIANCE,3541.45,3606.69,3511.86,3596.27,5176117
15-06-2025,RELIANCE,3583.71,3621.26,3550.04,3578.98,8294122
16-06-2025,RELIANCE,3527.62,3575.6,3502.84,3558.98,7502259
17-06-2025,RELIANCE,3566.35,3606.58,3501.52,3593.97,7740739
18-06-2025,RELIANCE,3601.77,3619.9,3575.74,3617.71,4832725
19-06-2025,RELIANCE,3646.76,3695.02,3616.39,3657.94,1777173
20-06-2025,RELIANCE,3606.05,3655.22,3601.79,3639.69,4719936
21-06-2025,RELIANCE,3700.26,3729.77,3684.17,3699.7,3735201
22-06-2025,RELIANCE,3719.72,3790.55,3681.61,3763.93,4533969
23-06-2025,RELIANCE,3770.33,3779.78,3720.51,3767.53,1796755
24-06-2025,RELIANCE,3726.02,3766.97,3654.33,3695.37,8058399
25-06-2025,RELIANCE,3657.81,3696.26,3608.25,3628.79,1700481
26-06-2025,RELIANCE,3615.71,3634.33,3580.1,3628.38,2441005
27-06-2025,RELIANCE,3645.12,3686.72,3637.96,3638.41,5083539
28-06-2025,RELIANCE,3612.05,3669.07,3565.68,3648.29,2717781
29-06-2025,RELIANCE,3639.28,3678.65,3567.29,3613.04,1034034
30-06-2025,RELIANCE,3641.82,3699.78,3578.6,3666.39,9489423
01-07-2025,RELIANCE,3711.75,3733.53,3678.89,3698.66,9146381
02-07-2025,RELIANCE,3680.61,3682.38,3646.54,3658.52,3036818
03-07-2025,RELIANCE,3731.6,3744.87,3689.62,3724.4,1126888
04-07-2025,RELIANCE,3756.67,3829.58,3697.2,3741.9,6490260
05-07-2025,RELIANCE,3694.61,3737.91,3663.5,3709.25,4842377
06-07-2025,RELIANCE,3678.15,3733.3,3654.25,3712.35,3072124
07-07-2025,RELIANCE,3778.28,3801.57,3712.85,3721.08,8773781
08-07-2025,RELIANCE,3669.89,3733.05,3627.81,3710.58,3120694
09-07-2025,RELIANCE,3669.54,3683.27,3601.34,3670.57,6429990
10-07-2025,RELIANCE,3666.58,3712.86,3603.04,3684.86,3158274
11-07-2025,RELIANCE,3696.83,3735.95,3635.42,3685.51,5213729
12-07-2025,RELIANCE,3646.88,3686.11,3645.49,3649.67,2909500
13-07-2025,RELIANCE,3579.39,3588.34,3569.07,3584.24,8811641
14-07-2025,RELIANCE,3572.62,3597.07,3515.04,3519.44,7001317
15-07-2025,RELIANCE,3507.81,3555.13,3506.92,3522.56,5938181
16-07-2025,RELIANCE,3459.6,3515.56,3391.22,3439.58,9749781
17-07-2025,RELIANCE,3449.42,3508.15,3401.62,3411.66,8513455
18-07-2025,RELIANCE,3397.07,3414.2,3380.44,3392.92,2305185
19-07-2025,RELIANCE,3440.34,3446.04,3374.16,3422.29,6083939
20-07-2025,RELIANCE,3420.47,3476.17,3399.21,3471.65,6882043
21-07-2025,RELIANCE,3433.46,3478.67,3418.98,3419.25,6871637
22-07-2025,RELIANCE,3380.88,3389.64,3339.17,3347.35,8015016
23-07-2025,RELIANCE,3397.62,3436.45,3391.61,3436.06,2721545
24-07-2025,RELIANCE,3455.64,3485.21,3441.74,3468.78,1976449
25-07-2025,RELIANCE,3468.99,3505.17,3458.23,3499.39,9379889
26-07-2025,RELIANCE,3499.26,3538.39,3495.85,3501.98,2132569
27-07-2025,RELIANCE,3447.25,3500.1,3422.35,3432.3,8317626
28-07-2025,RELIANCE,3430.91,3484.47,3374.55,3432.33,7701693
29-07-2025,RELIANCE,3434.72,3473.44,3392.56,3465.04,2151922
30-07-2025,RELIANCE,3495.68,3514.75,3470.9,3478.84,6030341
31-07-2025,RELIANCE,3430.08,3495.4,3371.11,3408.33,1401109
01-08-2025,RELIANCE,3400.91,3416.87,3395.21,3403.18,8477881
02-08-2025,RELIANCE,3367.08,3404.38,3346.36,3354.79,9497391
03-08-2025,RELIANCE,3385.31,3443.31,3323.12,3345.9,9575787
04-08-2025,RELIANCE,3381.2,3439.17,3373.88,3396.79,3187664
05-08-2025,RELIANCE,3428.94,3470.42,3396.62,3439.69,1605608
06-08-2025,RELIANCE,3420.09,3471.15,3358.62,3382.18,7726682
07-08-2025,RELIANCE,3399.9,3438.01,3370.3,3390.19,4381006
08-08-2025,RELIANCE,3324.41,3381.21,3262.61,3317.05,6770037
09-08-2025,RELIANCE,3300.13,3310.27,3285,3297.87,9508967
10-08-2025,RELIANCE,3264.54,3305.21,3219.57,3253.46,3326483
11-08-2025,RELIANCE,3284.39,3311.34,3271.32,3275.32,6523679
12-08-2025,RELIANCE,3286.25,3318.66,3267.49,3275.55,9575106
13-08-2025,RELIANCE,3298.84,3360.43,3249.56,3323.91,1337284
14-08-2025,RELIANCE,3338.17,3352.3,3295.43,3338.75,4764662
15-08-2025,RELIANCE,3301.6,3312.96,3287.32,3294.67,4262862
16-08-2025,RELIANCE,3265.74,3277.54,3244.65,3256.88,3539371
17-08-2025,RELIANCE,3254.96,3289.71,3234.19,3252.08,1373348
18-08-2025,RELIANCE,3294.48,3328.23,3242.36,3286.92,2603314
19-08-2025,RELIANCE,3232.95,3280.04,3192.23,3277.38,7826929
20-08-2025,RELIANCE,3217.31,3235.94,3162.52,3164.66,8374977
21-08-2025,RELIANCE,3199.41,3219.5,3196.14,3218.12,2726693
22-08-2025,RELIANCE,3205.87,3234.02,3159.01,3169.89,3157982
23-08-2025,RELIANCE,3176.01,3203.57,3175.64,3201.77,3474647
24-08-2025,RELIANCE,3178.87,3202.1,3138.73,3164.27,7907107
25-08-2025,RELIANCE,3136.12,3147.37,3078.39,3115.9,9240069
26-08-2025,RELIANCE,3079.51,3096.53,3039.72,3056.18,1237290
27-08-2025,RELIANCE,3094.74,3138.11,3056.32,3069.62,1848080
28-08-2025,RELIANCE,3125.5,3177.72,3096.02,3156.3,7415040
29-08-2025,RELIANCE,3116.45,3148.67,3065.02,3132,9099510
30-08-2025,RELIANCE,3097.55,3157.93,3090.32,3117.02,7130604
31-08-2025,RELIANCE,3086.8,3130.69,3063.44,3099.79,6979229
01-09-2025,RELIANCE,3058.95,3107.27,3005.14,3014.97,2635242
02-09-2025,RELIANCE,3020.25,3026,2977.33,2987.44,5059928
03-09-2025,RELIANCE,2961.87,3003.39,2923.98,2988.51,7487069
04-09-2025,RELIANCE,3041.75,3061.16,3000.56,3054.69,4621372
05-09-2025,RELIANCE,3066.37,3099.33,3021.09,3065.99,1702120
06-09-2025,RELIANCE,3059.07,3118.31,3015.67,3049.83,8103984
07-09-2025,RELIANCE,3031.74,3083.49,3025.47,3047.72,2167662
08-09-2025,RELIANCE,3102.17,3158.68,3065.49,3088.1,4497287
09-09-2025,RELIANCE,3084.04,3112.91,3063.79,3104.09,9984072
10-09-2025,RELIANCE,3090.04,3108.28,3082.85,3097.5,5514062
11-09-2025,RELIANCE,3052.67,3102.95,3000.8,3024.49,7103536
12-09-2025,RELIANCE,2969.62,2997.91,2923.29,2972.79,1399175
13-09-2025,RELIANCE,2926.57,2945.81,2878.86,2904.26,1779123
14-09-2025,RELIANCE,2956,3000.06,2937.32,2999.48,8418492
15-09-2025,RELIANCE,3041.48,3072.26,3009.33,3053.81,3912067
16-09-2025,RELIANCE,3004.45,3019.69,2964.32,3014.25,9583376
17-09-2025,RELIANCE,3073.27,3117.89,3046.53,3104.08,1413829
18-09-2025,RELIANCE,3071.26,3078.91,3030.47,3078.2,6082940
19-09-2025,RELIANCE,3045.45,3086.7,2990.73,3065.41,4857498
20-09-2025,RELIANCE,3072.93,3131.41,3015.61,3049.28,7365236
21-09-2025,RELIANCE,2999.35,3043.1,2949.82,2967.4,2096366
22-09-2025,RELIANCE,2972,2978.23,2955.98,2968.37,2737275
23-09-2025,RELIANCE,2955.88,2958.96,2923.64,2942.61,4846296
24-09-2025,RELIANCE,2937.33,2961.02,2922.64,2944.97,7219826
25-09-2025,RELIANCE,2931.58,2977.85,2883.75,2896.12,2157618
26-09-2025,RELIANCE,2896.16,2903.02,2884.63,2885.38,9780075
27-09-2025,RELIANCE,2942.59,2994.21,2923.33,2934.82,4591860
28-09-2025,RELIANCE,2969.7,2979.02,2965.65,2975.5,3292221
29-09-2025,RELIANCE,3033.83,3059.43,2978.77,3023.44,9980201
30-09-2025,RELIANCE,3035.74,3093.49,3005.55,3090.62,6358353
01-10-2025,RELIANCE,3070.48,3114.41,3029.07,3110.65,4796673
02-10-2025,RELIANCE,3121.3,3177.19,3092.95,3155.93,3761809
03-10-2025,RELIANCE,3191.9,3203.62,3167.3,3198.89,4227626
04-10-2025,RELIANCE,3150.45,3176.97,3145.6,3160.03,7913308
05-10-2025,RELIANCE,3221.96,3254.77,3177.86,3235.53,9560378
06-10-2025,RELIANCE,3292.86,3323.37,3227.78,3307,6094571
07-10-2025,RELIANCE,3275.21,3311.16,3257.51,3263.66,9870096
08-10-2025,RELIANCE,3232.22,3291.51,3173.04,3281.88,1920089
09-10-2025,RELIANCE,3340.12,3391.76,3292.06,3335.95,8655107
10-10-2025,RELIANCE,3399.58,3436.47,3338.22,3396.31,9303703
11-10-2025,RELIANCE,3389.93,3429.51,3350.84,3381.96,4599568
12-10-2025,RELIANCE,3422.28,3456.43,3395.53,3450.4,1493377
13-10-2025,RELIANCE,3386.68,3448.77,3365.45,3443.01,9280673
14-10-2025,RELIANCE,3466.2,3524.13,3424.87,3523.98,2024072
15-10-2025,RELIANCE,3470.9,3472.21,3428.05,3469.12,4093596
16-10-2025,RELIANCE,3473.13,3487.91,3437.37,3477.07,4606240
17-10-2025,RELIANCE,3424.03,3430.95,3411.82,3416.2,2770593
18-10-2025,RELIANCE,3354.88,3399.46,3331.38,3394.88,3451221
19-10-2025,RELIANCE,3377.06,3404.64,3349.15,3382.27,9779253
20-10-2025,RELIANCE,3350.11,3403.33,3319.38,3373.06,3532404
21-10-2025,RELIANCE,3384.03,3439.08,3357.89,3395.17,1019795
22-10-2025,RELIANCE,3443.98,3463.64,3419.02,3462.38,9854778
10-06-2024,TCS,3813.35,3837.73,3751.38,3835.64,6181217
11-06-2024,TCS,3864.57,3876.7,3847.7,3862.39,5746829
12-06-2024,TCS,3791.94,3835.58,3769.75,3791.67,8819486
13-06-2024,TCS,3833.62,3842.52,3820.6,3826.33,1405807
14-06-2024,TCS,3777.13,3827.42,3748.52,3762.85,3742993
15-06-2024,TCS,3750.75,3821.26,3687.18,3806.24,4332528
16-06-2024,TCS,3866.36,3939.04,3852.43,3910.14,9094179
17-06-2024,TCS,3865.56,3931.6,3834.56,3896.24,5709790
18-06-2024,TCS,3924.93,3935.67,3896.99,3922.9,6683209
19-06-2024,TCS,3917.38,3987.95,3839.23,3851.73,7540497
20-06-2024,TCS,3924.25,3948.42,3884.45,3916.31,9314262
21-06-2024,TCS,3931.3,3988,3857.32,3921.11,8300575
22-06-2024,TCS,3909.55,3971.63,3904.83,3944.76,6540164
23-06-2024,TCS,3949.4,4025.74,3945.72,3999.54,2047939
24-06-2024,TCS,4009.67,4060.14,4008.26,4055.14,1385661
25-06-2024,TCS,4124.6,4155.83,4100.78,4140.51,4479420
26-06-2024,TCS,4135.25,4145.58,4111.9,4118.22,5619693
27-06-2024,TCS,4053.56,4060.16,3977.57,3995.1,9123252
28-06-2024,TCS,3994.36,3997.5,3932.16,3984.2,7206207
29-06-2024,TCS,3961.7,4034.79,3927.74,3955.87,6175824
30-06-2024,TCS,3909.5,3974.35,3888.15,3935.37,5056661
01-07-2024,TCS,3988.3,4033.99,3908.85,4023.28,8843521
02-07-2024,TCS,4037.62,4108.36,3966.94,3983.37,6965149
03-07-2024,TCS,4036.04,4106.72,4022.45,4106.7,9655974
04-07-2024,TCS,4113.12,4117.6,4080.02,4094.91,5123844
05-07-2024,TCS,4109.68,4165.92,4056.23,4084.31,7945324
06-07-2024,TCS,4162.78,4207.79,4140.07,4151.78,6492260
07-07-2024,TCS,4169.01,4229.18,4097.82,4153.99,5080464
08-07-2024,TCS,4094.65,4128.97,4027.73,4105.46,5552654
09-07-2024,TCS,4134.67,4192.52,4098.69,4138.44,8742720
10-07-2024,TCS,4144.81,4223.39,4142.41,4188.76,5286717
11-07-2024,TCS,4172.38,4238.86,4123.96,4132.5,5581267
12-07-2024,TCS,4108.6,4170.87,4096.16,4158.79,8662923
13-07-2024,TCS,4133.46,4189.02,4083.03,4105.07,3948911
14-07-2024,TCS,4156.14,4221.57,4115.25,4219.92,2322195
15-07-2024,TCS,4258.86,4302.4,4257.13,4301.02,7485214
16-07-2024,TCS,4339.78,4405.64,4322.36,4327.98,5346197
17-07-2024,TCS,4387.11,4405.13,4313.15,4325.07,8628308
18-07-2024,TCS,4301.88,4376.7,4278.52,4364.25,7919065
19-07-2024,TCS,4438.19,4483.08,4382.98,4474.7,6360518
20-07-2024,TCS,4507.75,4579.87,4507.24,4529.39,5907504
21-07-2024,TCS,4601.77,4686.95,4557.76,4576.09,5448595
22-07-2024,TCS,4499.52,4547.96,4423.01,4460.2,8969407
23-07-2024,TCS,4512.29,4594.73,4470.56,4525.47,9063917
24-07-2024,TCS,4613.22,4653.72,4551.52,4652.65,9199534
25-07-2024,TCS,4635.56,4662.86,4618.78,4640.82,1754395
26-07-2024,TCS,4569.29,4579.68,4568.24,4571.19,7372825
27-07-2024,TCS,4653.46,4691.11,4564.77,4634.99,7999531
28-07-2024,TCS,4726.46,4746.19,4702.25,4730.5,5101534
29-07-2024,TCS,4642.25,4706.65,4630.08,4642.06,5012727
30-07-2024,TCS,4665.68,4705.61,4634.33,4643,9702474
31-07-2024,TCS,4597.99,4655.44,4533.52,4634.1,6641384
01-08-2024,TCS,4653.83,4692.2,4643.76,4660.01,5434699
02-08-2024,TCS,4618.12,4695.87,4598.46,4656.7,5201448
03-08-2024,TCS,4570.35,4645.09,4541.49,4559.67,1238226
04-08-2024,TCS,4573.97,4627.73,4510.79,4618.92,6248486
05-08-2024,TCS,4580.79,4642.55,4554.65,4556.36,6463578
06-08-2024,TCS,4628.79,4670.63,4581.45,4620.96,5574436
07-08-2024,TCS,4691.65,4755.64,4661.26,4736.83,9724814
08-08-2024,TCS,4704.05,4728.82,4640.55,4667.91,8668427
09-08-2024,TCS,4617.55,4672.23,4535.82,4547.45,4498276
10-08-2024,TCS,4631.79,4665.32,4544.22,4650.11,7960050
11-08-2024,TCS,4660.5,4738.42,4586.57,4609.41,7177462
12-08-2024,TCS,4563.72,4580.07,4514.68,4554.24,7665374
13-08-2024,TCS,4494.21,4574.26,4455.16,4535.38,5914954
14-08-2024,TCS,4465.68,4541.69,4409.29,4436.42,7924083
15-08-2024,TCS,4456.03,4476.11,4403.07,4418.07,7812463
16-08-2024,TCS,4503.14,4535.64,4445.32,4467.46,3438326
17-08-2024,TCS,4548.66,4596.05,4528.61,4528.86,5909332
18-08-2024,TCS,4531.87,4544.54,4503.33,4510.31,8953788
19-08-2024,TCS,4570.25,4606.58,4566.47,4591.93,3061008
20-08-2024,TCS,4637.68,4650.02,4614.83,4636.08,5393693
21-08-2024,TCS,4717.91,4731.36,4638.71,4642.5,3975009
22-08-2024,TCS,4687.43,4776.69,4641.39,4756.44,5751148
23-08-2024,TCS,4795.8,4852.83,4774.74,4795.62,2592377
24-08-2024,TCS,4873.76,4935.65,4853.33,4914.87,5385400
25-08-2024,TCS,4900.25,4947.52,4818.51,4849.8,5597885
26-08-2024,TCS,4890.79,4909.94,4793.13,4875.65,8033293
27-08-2024,TCS,4967.34,5041.12,4898,4917.53,8347603
28-08-2024,TCS,4889.16,4956.1,4819.96,4836.2,9094728
29-08-2024,TCS,4925.3,4938.36,4875.08,4902.47,8878896
30-08-2024,TCS,4963.32,5039.54,4876.75,5005.57,9413148
31-08-2024,TCS,4999.62,5055.18,4963.88,5023.56,4033247
01-09-2024,TCS,4935.22,4971.51,4919.5,4955.19,3927320
02-09-2024,TCS,4866.38,4909.91,4783.1,4900.31,9749931
03-09-2024,TCS,4912.05,5005.93,4863.16,4931.58,2387332
04-09-2024,TCS,4856.72,4885.97,4765.86,4815.61,1701582
05-09-2024,TCS,4722.83,4800.34,4713.29,4715.75,7385780
06-09-2024,TCS,4703.53,4767.59,4633.54,4696.79,1203198
07-09-2024,TCS,4701.67,4792.19,4637.25,4750.84,7562333
08-09-2024,TCS,4675.82,4724.75,4608.89,4629.29,1405326
09-09-2024,TCS,4646.67,4681.55,4629.83,4660.14,6595722
10-09-2024,TCS,4596.84,4649.07,4590.43,4596.13,3644168
11-09-2024,TCS,4625.27,4661.56,4596.1,4640,7378804
12-09-2024,TCS,4621.56,4667.55,4604.99,4636.53,5895977
13-09-2024,TCS,4666.21,4671.45,4590.58,4596.09,4553368
14-09-2024,TCS,4569.53,4612.55,4529.6,4584.74,5787477
15-09-2024,TCS,4549.27,4577.66,4490.21,4519.88,6041425
16-09-2024,TCS,4459.24,4499.88,4399.74,4456.23,1329535
17-09-2024,TCS,4508.1,4534.29,4422.96,4447.7,6537272
18-09-2024,TCS,4434.91,4500.57,4350.09,4398.36,7819207
19-09-2024,TCS,4393,4450.5,4355.91,4440.92,6923542
20-09-2024,TCS,4420.22,4425.8,4363.77,4388.32,1584526
21-09-2024,TCS,4473.65,4495.33,4403.96,4436.72,9615996
22-09-2024,TCS,4403.14,4479.66,4340.64,4438.76,8897168
23-09-2024,TCS,4471.42,4485.31,4384.59,4422.25,4161955
24-09-2024,TCS,4493.62,4530.98,4454.94,4527.07,3143357
25-09-2024,TCS,4559.91,4621.42,4488.86,4570.5,7934886
26-09-2024,TCS,4553.49,4606.95,4545.75,4565.17,9869073
27-09-2024,TCS,4474.05,4525.45,4415.62,4462.93,2706745
28-09-2024,TCS,4541.64,4612.11,4491.15,4573.67,3904175
29-09-2024,TCS,4585.6,4613.54,4520.02,4553.29,6690520
30-09-2024,TCS,4521.22,4554.85,4469.02,4488.58,3207480
01-10-2024,TCS,4422.47,4485.13,4404.01,4450.49,3914710
02-10-2024,TCS,4403.24,4415.43,4354.09,4374.52,4294303
03-10-2024,TCS,4394.62,4469.68,4351.09,4362.3,2726124
04-10-2024,TCS,4331.29,4404.02,4298.26,4332.58,5474854
05-10-2024,TCS,4377.54,4398.85,4325.32,4332.62,3876010
06-10-2024,TCS,4391.48,4406.33,4385.61,4400.32,5002933
07-10-2024,TCS,4428.67,4491.47,4357.6,4417.85,1009064
08-10-2024,TCS,4395.83,4467.16,4368.11,4466.22,7636672
09-10-2024,TCS,4470.26,4482.73,4408.77,4440.68,2126641
10-10-2024,TCS,4423.11,4423.77,4403.75,4406.06,9403480
11-10-2024,TCS,4324.09,4328.14,4239.63,4295.66,9683736
12-10-2024,TCS,4259.4,4308.1,4234.6,4253.62,7360972
13-10-2024,TCS,4285.02,4343.37,4242.25,4308.37,5998866
14-10-2024,TCS,4285.47,4334.05,4200.94,4329.11,5399405
15-10-2024,TCS,4276.97,4349.85,4251.76,4282.77,5239815
16-10-2024,TCS,4277.41,4296.55,4255.45,4288.94,1401735
17-10-2024,TCS,4225.51,4271.65,4186.17,4210.29,6313827
18-10-2024,TCS,4149.05,4179.7,4134.45,4143.24,5981050
19-10-2024,TCS,4148.51,4152.83,4119.31,4132.61,8971708
20-10-2024,TCS,4116.38,4171.67,4074.24,4083.56,8210554
21-10-2024,TCS,4086.5,4120.63,4060.28,4113.23,8183702
22-10-2024,TCS,4134.84,4203.72,4101.44,4152.8,4653920
23-10-2024,TCS,4161.66,4236,4114.66,4234.93,6431972
24-10-2024,TCS,4207.55,4212.17,4157.68,4162.28,8272705
25-10-2024,TCS,4132.95,4179.77,4071.84,4171.72,1794675
26-10-2024,TCS,4204.72,4209.76,4175.9,4193.51,9741343
27-10-2024,TCS,4147.35,4161.51,4090.89,4155.16,3629792
28-10-2024,TCS,4169.4,4179.43,4118.36,4125.74,2536119
29-10-2024,TCS,4131.02,4197.34,4100.02,4113.49,2804347
30-10-2024,TCS,4103.47,4159.32,4052.17,4100.28,8241957
31-10-2024,TCS,4019.75,4077.01,3993.31,4018.85,7883493
01-11-2024,TCS,4033.34,4093.43,3999.27,4075.8,2059591
02-11-2024,TCS,4155.58,4222.42,4073.13,4159.15,7788566
03-11-2024,TCS,4126.76,4160.46,4053.45,4112.47,5898191
04-11-2024,TCS,4068.87,4144.89,4050.7,4117.64,4203874
05-11-2024,TCS,4135.34,4161.69,4107.53,4142.59,3217865
06-11-2024,TCS,4114.2,4136.58,4077.12,4111.61,2015184
07-11-2024,TCS,4160.64,4211.34,4135.31,4161.48,4319465
08-11-2024,TCS,4191.7,4223.99,4116.94,4143.83,4969247
09-11-2024,TCS,4186.59,4188.94,4183.67,4186.12,2691800
10-11-2024,TCS,4246.65,4260.27,4163.23,4191.88,3416965
11-11-2024,TCS,4208.39,4281.39,4145.06,4178.9,5622711
12-11-2024,TCS,4193.94,4248.43,4156.06,4218.29,3685534
13-11-2024,TCS,4197.85,4210.51,4128.32,4208.36,8147268
14-11-2024,TCS,4266.93,4346.03,4239.93,4272.51,3519709
15-11-2024,TCS,4243.92,4306.86,4211.53,4227.2,5023329
16-11-2024,TCS,4182.2,4249.79,4123.49,4141.73,9133345
17-11-2024,TCS,4198.31,4207.95,4136.41,4179.85,9458580
18-11-2024,TCS,4210.45,4293.59,4152.5,4252.45,8745785
19-11-2024,TCS,4239.74,4240.47,4164.68,4199.53,6550039
20-11-2024,TCS,4180.74,4229.45,4161.35,4195.54,5450523
21-11-2024,TCS,4124.45,4166.29,4100.02,4111.53,8430990
22-11-2024,TCS,4062.12,4064.98,4029.97,4064.24,5700543
23-11-2024,TCS,3996.51,4066.54,3995.2,4049.46,1790856
24-11-2024,TCS,4081.13,4147.69,4049.07,4133.25,2488735
25-11-2024,TCS,4137.19,4174.97,4087.68,4125.47,1487296
26-11-2024,TCS,4110.04,4144.35,4099.59,4141.82,1812716
27-11-2024,TCS,4167.31,4213.75,4155.69,4196.37,1037266
28-11-2024,TCS,4159.13,4223.42,4106.71,4155.3,9519334
29-11-2024,TCS,4107.84,4175.98,4042.09,4074.57,9919194
30-11-2024,TCS,4117.23,4177.85,4112.94,4145.45,9581080
01-12-2024,TCS,4112.34,4113.92,4104.46,4107.87,4867936
02-12-2024,TCS,4045.43,4096.37,3965.07,3983.59,2955369
03-12-2024,TCS,4035.81,4116.34,3977.16,4032.26,9229428
04-12-2024,TCS,4073.88,4138.39,4053.24,4116.63,8965138
05-12-2024,TCS,4180.9,4252.32,4100.42,4191.99,3453800
06-12-2024,TCS,4152.33,4169.7,4147.31,4156.08,7590572
07-12-2024,TCS,4220.14,4230.48,4207.63,4217.2,2099938
08-12-2024,TCS,4287.36,4304.92,4258.69,4291,8146295
09-12-2024,TCS,4281.51,4329.27,4271.13,4295.6,6905678
10-12-2024,TCS,4338.37,4417.93,4308.46,4332.53,4856634
11-12-2024,TCS,4284.15,4336.19,4251.81,4335.4,7820457
12-12-2024,TCS,4309.45,4383.13,4282.69,4324.34,6855634
13-12-2024,TCS,4374.72,4450.02,4348.66,4371.74,4661190
14-12-2024,TCS,4399.19,4484.24,4330.82,4331.86,9946563
15-12-2024,TCS,4281.29,4313.44,4240.99,4268.37,5598844
16-12-2024,TCS,4256,4332.29,4254.69,4260.77,1211852
17-12-2024,TCS,4287.67,4343.19,4219.55,4273.29,1485275
18-12-2024,TCS,4349.64,4434.25,4324.1,4340.02,4858310
19-12-2024,TCS,4289.35,4370.35,4265.95,4351.44,9192898
20-12-2024,TCS,4275.19,4341.86,4192.46,4280.8,3178976
21-12-2024,TCS,4361.96,4438.02,4278.21,4334.84,8783434
22-12-2024,TCS,4336.56,4408.53,4325.68,4407.63,8707842
23-12-2024,TCS,4368.57,4391.85,4313.52,4381.91,9025574
24-12-2024,TCS,4369.14,4436.6,4334.48,4423.89,2995312
25-12-2024,TCS,4421.26,4424.98,4403.09,4414.5,7748300
26-12-2024,TCS,4484.59,4542.56,4472.09,4489.03,4662085
27-12-2024,TCS,4435.13,4500.43,4349.95,4483.09,9260180
28-12-2024,TCS,4558.98,4615.81,4490.39,4500.34,8056760
29-12-2024,TCS,4419.95,4466.06,4336.97,4349.77,3801342
30-12-2024,TCS,4273.13,4295.12,4197.33,4254.54,5439268
31-12-2024,TCS,4218.05,4290.02,4175.66,4189.57,4128798
01-01-2025,TCS,4218.39,4269.08,4206.63,4221.68,2687579
02-01-2025,TCS,4280.03,4301.97,4229.87,4289.86,8019421
03-01-2025,TCS,4294.92,4328.12,4239.71,4253.81,4544102
04-01-2025,TCS,4336.64,4411.15,4266.39,4294.04,8834413
05-01-2025,TCS,4228.98,4265.51,4156.15,4218.36,8891250
06-01-2025,TCS,4180.61,4243.11,4099.44,4204.87,6914077
07-01-2025,TCS,4233.54,4290.49,4220.67,4283.62,4922608
08-01-2025,TCS,4329.57,4336.95,4324.98,4331.33,9864916
09-01-2025,TCS,4320.7,4338.22,4314.07,4321.01,2635995
10-01-2025,TCS,4355.46,4404.26,4347.54,4368.2,9353303
11-01-2025,TCS,4452.57,4518.51,4429.39,4509.37,2974677
12-01-2025,TCS,4508.22,4556.32,4474.37,4534.31,4104167
13-01-2025,TCS,4463.21,4486.65,4415.1,4463.85,3589999
14-01-2025,TCS,4547.2,4590.05,4501.05,4584.48,5138371
15-01-2025,TCS,4620.78,4683.02,4598.31,4636.86,5867692
16-01-2025,TCS,4584.51,4656.92,4543.37,4560.9,8924106
17-01-2025,TCS,4602.89,4642.95,4513.86,4515.43,8551794
18-01-2025,TCS,4594.21,4660.9,4525.71,4556.97,6257729
19-01-2025,TCS,4470.02,4482.35,4395.49,4417.54,4674942
20-01-2025,TCS,4392.25,4424.48,4392.08,4397.48,9448134
21-01-2025,TCS,4428.78,4448.48,4390.44,4391.89,5070776
22-01-2025,TCS,4422.62,4485.45,4403.44,4432.59,7429100
23-01-2025,TCS,4511.66,4593.46,4457.87,4582.11,3536408
24-01-2025,TCS,4591.3,4626.32,4556.86,4562.07,7629452
25-01-2025,TCS,4591.62,4653.42,4527.31,4560.38,1302381
26-01-2025,TCS,4584.08,4673.57,4524.92,4566.09,7134651
27-01-2025,TCS,4501.32,4556.48,4457.64,4514.92,1834653
28-01-2025,TCS,4558.07,4640.17,4531.9,4579.79,5530875
29-01-2025,TCS,4620.2,4669.16,4602.82,4628.75,4522961
30-01-2025,TCS,4565.32,4615.07,4553.6,4613.56,3433269
31-01-2025,TCS,4682.29,4710.24,4588.74,4664.06,1882395
01-02-2025,TCS,4642.98,4708.51,4631.29,4701.1,5973924
02-02-2025,TCS,4648.72,4654.41,4643.43,4646.22,4168344
03-02-2025,TCS,4719.49,4722.59,4662.37,4709.12,5555539
04-02-2025,TCS,4688.13,4733.81,4615.95,4644.69,5438737
05-02-2025,TCS,4677.02,4738.29,4624.22,4661.51,3292148
06-02-2025,TCS,4599.69,4639.55,4580.65,4615.05,7358260
07-02-2025,TCS,4696.49,4728.67,4631.12,4699.24,5473489
08-02-2025,TCS,4613.12,4615.29,4604.53,4607.73,8681683
09-02-2025,TCS,4626.87,4672.33,4603.88,4659.42,1745721
10-02-2025,TCS,4747.94,4840.19,4670.85,4732.77,8813274
11-02-2025,TCS,4793.51,4806.67,4765.71,4787.41,8598230
12-02-2025,TCS,4779.27,4790.82,4720.08,4758.09,6983661
13-02-2025,TCS,4723.8,4797.23,4647.52,4766.89,7271570
14-02-2025,TCS,4755.17,4847.56,4662.48,4776.72,3645709
15-02-2025,TCS,4704.86,4760.6,4692.17,4734.92,9823353
16-02-2025,TCS,4784.05,4867.4,4735.35,4863.5,1735982
17-02-2025,TCS,4821.6,4855.64,4772.07,4823.2,6360453
18-02-2025,TCS,4748.92,4820.65,4704.6,4757.11,1832270
19-02-2025,TCS,4815.31,4852.83,4783.68,4827.01,7324296
